Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,preset_Disease_Dengue,preset_Disease_Mpox,preset_Disease_Nigeria_Mpox
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_pneumothor,radio,Pneumothorax,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_pleuraleff,radio,Pleural effusion,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_copneumoni,radio,Cryptogenic organising pneumonia (COP),"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_bronchioli,radio,Bronchiolitis,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_cardiarrest,radio,Cardiac arrest,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_myocardial,radio,Myocardial infarction,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_cardiacisc,radio,Cardiac ischaemia,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_cardiarrhy,radio,Cardiac arrhythmia,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_myocarditi,radio,Myocarditis / pericarditis,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_endocardit,radio,Endocarditis,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_cardiomyop,radio,Cardiomyopathy,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_chf,radio,Congestive heart failure,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_strokecva,radio,Stroke / cerebrovascular accident,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_severeneuro,radio,Severe neurological disease,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_focalneuro,radio,Focal neurological signs,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_severebleed,radio,Severe bleeding (requiring intervention),"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_severebleed_site,checkbox,Site of bleeding,"1, Skin | 2, Nose | 3, Gums | 4, GI tract | 5, Urinary tract | 6, Vaginal | 7, Other",,,,,[compl_severebleed(1)] = '1',1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_severebleed_oth,text,Specify other site of bleeding,,,,,,[compl_severebleed_site(7)]='1',1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_seizure,radio,Seizure,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_meningitis,radio,Meningitis / encephalitis,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_shock,radio,Shock ,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_bacteraemi,radio,Bacteraemia,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_sepsis,radio,Sepsis,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_coagulatio,radio,Coagulation disorder / DIC,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_thrombemb,radio,Thromboembolism,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_pe,radio,Pulmonary embolism (PE),"1, Yes | 0, No",,,,,[compl_thrombemb(1)]=1,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_dvt,radio,Deep vein thrombosis (DVT),"1, Yes | 0, No",,,,,[compl_thrombemb(1)]=1,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_thrombemboth,radio,Other thromboembolism (not PE or DVT),"1, Yes | 0, No",,,,,[compl_thrombemb(1)]=1,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_anaemia,radio,Anaemia,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_rhabdomyol,radio,Rhabdomyolysis / myositis,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_severeliver,radio,Severe liver disease,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_acutehepat,radio,Acute hepatitis,"1, Yes | 0, No",,,,,[compl_severeliver(1)] = '1',1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_liverfailure,radio,Liver failure ,"1, Yes | 0, No",,,,,[compl_severeliver(1)] = '1',,,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_jaundice,radio,Jaundice,"1, Yes | 0, No",,,,,[compl_severeliver(1)] = '1',1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_hepaticenc,radio,Hepatic encephalopathy (any grade),"1, Yes | 0, No",,,,,[compl_severeliver(1)] = '1',1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_ascites,radio,Ascites,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_pancreatit,radio,Pancreatitis,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_acuterenal,radio,Acute renal injury / acute renal failure,"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_cellulitis,radio,Cellulitis,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_cellulitis_site,checkbox,Site of cellulitis,"1, Skin | 2, Nose | 3, Gums | 4, GI tract | 5, Urinary tract | 6, Vagina | 7, Other",,,,,[compl_cellulitis(1)] = '1',,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_cellulitis_other,text,Specify other site of cellulitis,,,,,,[compl_cellulitis(7)]='1',,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_eschar,radio,Skin tissue loss or eschar,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_hyperglyce,radio,Hyperglycemia,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_hypoglycem,radio,Hypoglycemia,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_liverdysfu,radio,Liver dysfunction,"1, Yes | 0, No",,,,,,,,
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_inr,radio,INR >= 1.5,"1, Yes | 0, No",,,,,[compl_severeliver(1)] = '1',,,
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_unlisted,radio,Other complication(s),"1, Yes | 0, No",,,,,,1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_unlisted_other,notes,Specify other complications,,,,,,[compl_unlisted(1)] = '1',1,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_suppleo2,radio,Any supplemental oxygen during the observation,"1, Yes | 0, No",,,,,,1,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_o2support_type,checkbox,Select ALL types of respiratory support the patient received,"1, Nasal prong | 2, Face mask | 3, High-flow nasal oxygen | 4, Non-invasive ventilation | 5, Invasive ventilation | 6, ECLS/ ECMO",,,,,[inter_suppleo2(1)]='1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_highestfio,,Highest FiO2 (select units),,,,,,[inter_o2support_type(4)] = '1' or [inter_o2support_type(5)] = '1' or [inter_o2support_type(6)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_highestfio_02110,number,Highest FiO2 (0.21-1.0),,number,,,,[inter_o2support_type(4)] = '1' or [inter_o2support_type(5)] = '1' or [inter_o2support_type(6)] = '1',,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_highestfio_pcnt,number,Highest FiO2 (%),,number,,,,[inter_o2support_type(4)] = '1' or [inter_o2support_type(5)] = '1' or [inter_o2support_type(6)] = '1',,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_o2therapyd,number,Number of calendar days the patient received any of this oxygen therapy ,,number,,,,[inter_o2support_type(4)] = '1' or [inter_o2support_type(5)] = '1' or [inter_o2support_type(6)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_nivent_type,radio,What type of Non-invasive ventilation? ,"1, CPAP | 2, BIPAP | 3, Other",,,,,[inter_o2support_type(4)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ecmo_type,radio,What type of ECLS/ ECMO? ,"1, Veno-venus | 2, Arterio-venous | 3, Unknown",,,,,[inter_o2support_type(6)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_prone,group,PRONE POSITIONING,,,,,,,,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_prone_yn,radio,Prone positioning?,"1, Yes | 0, No",,,,,,,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_prone_when,radio,When was the prone positioning?,"1, During invasive ventilation | 2, Whilst self-ventilating",,,,,[inter_prone_yn(1)] = '1',,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_neuromuscu,radio,Neuromuscular blocking agents?,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_nitricoxid,radio,Inhaled Nitric Oxide?,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_tracheosto,radio,Tracheostomy inserted? ,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_rtt,radio,Renal replacement therapy (RRT) or dialysis?,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_rttdur,text,Total RRT or dialysis duration during observation (days),,number,,,,[inter_rtt(1)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_inotropesv,radio,Inotropes/vasopressors?,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_inotropesv_durat,text,Total Inotropes/vasopressor duration during observation (days),,,,,,[inter_inotropesv(1)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_icu,radio,ICU/ITU/High Dependency Unit/Intermediate Care Unit admission ?,"1, Yes | 0, No",,,,,,1,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_icu_date,date_dmy,Date of first ICU admission,,date_dmy,,today,,[inter_icu(1)] = '1',1,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_icu_dur,number,Duration of first ICU admission (days),,number,,,,[inter_icu(1)] = '1',1,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_icureadm,radio,Was the patient admitted to ICU more than once? ,"1, Yes | 0, No",,,,,[inter_icu(1)] = '1',1,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_icuadminda,date_dmy,Date of final ICU admission,,date_dmy,,today,,[inter_icu(1)] = '1',1,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_icudur,number,Duration of final ICU admission (days),,number,,,,[inter_icu(1)] = '1',1,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivimmunogl,radio,Intravenous Immunoglobulin?,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid,group,PARENTERAL / IV FLUID ,,,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_occur,radio,Parenteral / IV fluid? ,"1, Yes | 0, No",,,,,[inclu_disease(4)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_type,checkbox,Select all Parenteral / IV fluid that were administered,"1, Crystalloid | 2, Albumin | 3, Gelatin | 4, Starches | 5, Colloid | 6, Other",,,,,[inter_ivfluid_occur(1)]='1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_cryst,text,Total Crystalloid volume given during admission (mL),,,,,,[inter_fluid_type(1)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_albu,text,Total Albumin volume given during admission (mL),,,,,,[inter_fluid_type(2)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_gelat,text,Total Gelatin volume given during admission (mL),,,,,,[inter_fluid_type(3)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_star,text,Total Starches volume given during admission (mL),,,,,,[inter_fluid_type(4)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_coll,text,Total Colloid volume given during admission (mL),,,,,,[inter_fluid_type(5)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_oth,text,Specify other fluid,,,,,,[inter_fluid_type(6)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_othv,text,Total volume given during admission (mL),,,,,,[inter_fluid_type(6)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_reas,checkbox,Reason(s) for IV fluid (check all that apply),"1, Shock | 2, High/rising haematocrit | 3, Anorexia | 4, Persistent vomiting | 5, Other",,,,,[inter_ivfluid_occur(1)] ='1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_reasoth,text,Specify other reason for IV fluid,,,,,,[inter_ivfluid_reas(5)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_start,datetime_dmy,Date first IV fluid started,,datetime_dmy,,today,,[inter_ivfluid_occur(1)] ='1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_ivfluid_end,datetime_dmy,Date last IV fluid ended,,datetime_dmy,,,,[inter_ivfluid_occur(1)] ='1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_bpt,group,BLOOD PRODUCT TRANSFUSION,,,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_bpt_yn,radio,Blood product tranfusion?,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_bpt_type,checkbox,Select all  blood product transfusion that were administered,"1, Platelets | 2, Cryoprecipitate | 3, Whole blood/packed RBC | 4, Frozen fresh plasma | 5, Fibrinogen concentrate",,,,,[inter_bpt_yn(1)] ='1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_bpt_plate,number,Total number of Platelets (mL/24 hours),,number,,,,[inter_bpt_type(1)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_bpt_cryo,number,Total number of Cryoprecipitate (mL/24 hours),,number,,,,[inter_bpt_type(2)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_bpt_rbc,number,Total number of Whole blood/packed RBC (mL/24 hours),,number,,,,[inter_bpt_type(3)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_bpt_ffp,number,Total number of Fresh Frozen Plasma (FFP) (mL/24 hours),,number,,,,[inter_bpt_type(4)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_bpt_fibrin,number,Total number of Fibrinogen concentrate (mL/24 hours),,number,,,,[inter_bpt_type(5)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_diuretics,radio,Diuretics? ,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_nacetylcys,radio,N-acetyl cysteine? ,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_fluiddrain,radio,Fluid drainage?,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_fluiddrain_reas,radio,Reason for this drainage,"1, Ascites | 2, Pleural effusion",,,,,[inter_fluiddrain(1)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_plasmaex,radio,Plasmapheresis/Plasma Exchange?,"1, Yes | 0, No",,,,,,1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_plasmadur,number,Days on plasma exchange support ,,number,,,,[inter_plasmaex(1)] = '1',1,,
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_mpoxsurg,radio,Any surgical intervention for mpox or complications of mpox,"1, Yes | 0, No",,,,,,,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_mpoxsurg_type,text,"What was the surgery (e.g., debridement of infected tissue)",,,,,,[inter_mpoxsurg(1)]='1',,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_mpoxsurg_date,date_dmy,Date of first surgery,,date_dmy,,today,,[inter_mpoxsurg(1)]='1',,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_mpoxsurg2,radio,Was a second surgical intervention for mpox or complications of mpox,"1, Yes | 0, No",,,,,[inter_mpoxsurg(1)]='1',,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_mpoxsurg2_type,text,"What was the second surgery (e.g., debridement of infected tissue)",,,,,,[inter_mpoxsurg2(1)]='1',,1,1
outcome,"INTERVENTIONS (While hospitalised, were any of the following administered/undertaken? )",inter_mpoxsurg2_date,date_dmy,Date of second surgery,,date_dmy,,today,,[inter_mpoxsurg2(1)]='1',,1,1
outcome,OUTCOME,outco_date,date_dmy,Outcome date,,date_dmy,,today,,,1,1,1
outcome,OUTCOME,outco_recruitype,radio,Site of participant recruitment,"1, Hospital | 2, Community",,,,,,,1,1
outcome,OUTCOME,outco_outcome,radio,Outcome,"1, Discharged alive | 2, Still hospitalised | 6, Discharged against medical advice | 3, Transfer to other facility | 4, Death | 5, Palliative discharge",,,,,,1,1,1
outcome,OUTCOME,outco_selfcare,radio,Ability to self-care at discharge versus before illness,"1, Same as before illness | 2, Worse | 3, Better",,,,,[outco_outcome(1)] = '1',1,1,1
outcome,OUTCOME,outco_ongingcare,radio,Ongoing health care needs relating to this admission for pathogen,"1, Yes | 0, No",,,,,[outco_outcome(1)] = '1' or [outco_outcome(2)] = '1',1,1,1
outcome,OUTCOME,outco_ongingcare_notrel,radio,Ongoing health care needs NOT related to pathogen episode,"1, Yes | 0, No",,,,,[outco_outcome(1)] = '1' or [outco_outcome(2)] = '1',1,1,1
outcome,OUTCOME,outco_carefordif,radio,"Medically fit for discharge (pathogen resolved) but remains in hospital for other reason (For instance awaiting alternate care, resident in long term health care or mental health facility)","1, Yes | 0, No",,,,,[outco_outcome(2)] = '1' or [outco_outcome(3)] = '1',1,1,1
outcome,OUTCOME,outco_denguediag,radio,Was the patient's MAIN diagnosis dengue?,"1, Yes | 0, No",,,,,[inclu_disease(4)] = '1',1,,
outcome,OUTCOME,outco_denguediag_main,text,What was the main diagnosis?,,,,,,[outco_denguediag(0)] = '1',1,,
outcome,OUTCOME,outco_denguediag_class,radio,"What was the final classification of dengue?
","1, Uncomplicated dengue | 2, Dengue with warning signs | 3, Severe dengue",,,,,[outco_denguediag(1)] = '1',1,,
outcome,OUTCOME,outco_denguediag_compl,checkbox,Severe dengue Complications:,"1, Dengue shock syndrome | 2, Severe bleeding | 3, Severe organ impairment",,,,,[outco_denguediag_class(3)] = '1',1,,
outcome,OUTCOME,outco_secondiag,radio,Was there any secondary diagnosis?,"1, Yes | 0, No",,,,,[inclu_disease(4)] = '1',1,,
outcome,OUTCOME,outco_secondiag_oth,text,Specify secondary diagnosis,,,,,,[outco_secondiag(1)] = '1',1,,
outcome_pathogen_testing,TEST,test_collectiondate,date_dmy,Collection Date,,date_dmy,,today,,,,1,1
outcome_pathogen_testing,TEST,test_biospecimentype,radio,Biospecimen Type,"1, Nasal/NP swab | 2, Throat swab | 3, Combined nasal/NP + throat swab | 4, Sputum | 5, BAL | 6, ETA | 7, Lesion swab | 8, Urine | 9, Faeces/rectal swab | 10, Blood | 11, Other",,,,,,,1,1
outcome_pathogen_testing,TEST,test_biospecimentypeoth,text,Please specify biospecimen type,,,,,,[test_biospecimentype(11)] = '1',,1,1
outcome_pathogen_testing,TEST,test_labtestmethod,radio,Lab test method,"1, PCR | 2, IgG | 3, Culture | 4, IgM | 5, Antigen detection | 6, ELISA | 7, Other",,,,,,,1,1
outcome_pathogen_testing,TEST,test_labtestmethodoth,text,Please specify other lab test method,,,,,,[test_labtestmethod(7)] = '1',,1,1
outcome_pathogen_testing,TEST,test_result,radio,Result,"1, Detected | 0, Not detected | 2, Equivocal",,,,,,,1,1
outcome_pathogen_testing,TEST,test_pathogentested,text,Pathogen Tested/Detected,,,,,,,,1,1
outcome_pathogen_testing,TEST,test_ctvalue,text,CT Value,,,,,,[test_result(1)]='1' and [test_labtestmethod(1)]='1',,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_date,date_dmy,Assessment Date,,date_dmy,,today,,,,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_method,radio,Evaluation method,"1, In person | 2, Telephone",,,,,,,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_mpoxpatoutco,radio,Assessment patient outcome,"1, All lesions are completely resolved and no serious complications | 2, All lesions are no longer active and no serious complications | 3, No lesions ever developed and no serious complications | 4, One or more lesion(s) are active and no serious complications | 5, Serious complication and/or hospitalisation due to monkeypox | 6, Death | 7, Early withdrawal | 8, Loss to follow-up",,,,,,,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_nipahpatoutco,radio,Assessment patient outcome (_Under Revision),"1, Recovered  | 2, Serious complication and/or hospitalisation due to Nipah | 3, Death | 4, Loss to follow-up",,,,,,,,
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_outcomedate,date_dmy,First / earliest date on which the selected outcome was true,,,,,,[asse_mpoxpatoutco(1)]='1' or [asse_mpoxpatoutco(2)]='1' ,,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_hospreas,text,Reason for hospitalisation,,,,,,[asse_mpoxpatoutco(5)]='1',,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_hospdate,date_dmy,Date of hospitalisation,,date_dmy,,,,[asse_mpoxpatoutco(5)]='1',,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_deathdate,date_dmy,Date of death,,date_dmy,,,,[asse_mpoxpatoutco(6)]='1',,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_deathcause,text,Cause of death,,,,,,[asse_mpoxpatoutco(6)]='1',,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_fulostreas,text,Reason for loss to follow-up,,,,,,[asse_mpoxpatoutco(8)]='1',,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_skindamage,radio,Is the patient's skin damaged following resolution of acute mpox illness,"1, Yes | 0, No",,,,,,,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_skindamage_type,checkbox,Select all that apply,"1, Atrophic scars | 2, Hypertrophic scars | 3, Deformities | 4, Hypopigmentation | 5, Hyperpigmentation | 6, Contractures | 99, Other ",,,,,[asse_skindamage(1)]='1',,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_skindamage_other,notes,Specify other type of skin damage,,,,,,[asse_skindamage_type(99)]='1',,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_mpoxseque,radio,Does the patient have any other complications or sequelae of mpox,"1, Yes | 0, No",,,,,,,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_mpoxseque_type,checkbox,Select all that apply,"1, Decreased vision | 2, Blindness | 3, Urethral stricture | 4, vaginal stricture | 5, rectal stricture |6, Dyspareunia | 7, Depression | 99, Other ",,,,,[asse_mpoxseque(1)]='1',,1,1
outcome_assessment,ASSESSMENT (Complete this section in full for each outcome assessment performed),asse_skindamage_other,notes,Specify other complications or sequelae,,,,,,[asse_mpoxseque_type(99)]='1',,1,1
